[2021-01-14 07:10:33] defaultLogger.INFO: Next upgrade step for 4.2.0 is : 4.2.3 [] {"url":"/churchcrm-4.2/v2/dashboard","remote_ip":"::1","correlation_id":"5fffe059a2e5d"}
[2021-01-14 13:08:09] defaultLogger.WARNING: File hash mismatch: GroupPropsFormEditor.php. Expected: 877bc1f34435b0a5782740d582a76ebd5b12d3f1; Got: 39f33a698e1e868d0c1cc2977b9198bcc45d45d4 [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000342813019"}
[2021-01-14 13:08:09] defaultLogger.WARNING: File hash mismatch: GroupPropsFormRowOps.php. Expected: 4e8e9da6bc34c4d0d7fc3364ce173a4097e64895; Got: de400e0d3fd9318f012f4413192776ce8aee0590 [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000342813019"}
[2021-01-14 13:08:09] defaultLogger.WARNING: File hash mismatch: GroupReports.php. Expected: dc18986b5debe68274f5701e4f5366ad6dcdfef1; Got: 0fafbeeb81e6590b44e65f5814585459b5ae306a [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000342813019"}
[2021-01-14 13:08:09] defaultLogger.WARNING: File hash mismatch: GroupView.php. Expected: 0a2c0cbc8eecbde873dc72cee3fd30dd6b8e7a1d; Got: 4626e0bd88e3940274b6d22bbcd73f4e17bf2897 [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000342813019"}
[2021-01-14 13:08:10] defaultLogger.WARNING: File hash mismatch: Include/Footer.php. Expected: 1dd40bf89cb834654dc18d09d32d6a3f025bfcee; Got: 329cbe526f3a78738f1af16fefc0252ce5ca8841 [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000342813019"}
[2021-01-14 13:08:10] defaultLogger.WARNING: File hash mismatch: Include/Header.php. Expected: 2c8e768c0c376582e2966344c0dc9cb6e51b3f6e; Got: b3b50e65a94b40b92b8e95f60e55560ffce415eb [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000342813019"}
[2021-01-14 13:08:10] defaultLogger.WARNING: File hash mismatch: Menu.php. Expected: 18669b005e076f89dc75cbd83e06c47d4217e590; Got: 1f86f44cad7225201cf7a8d3d71a7fbfdfddaa1a [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000342813019"}
[2021-01-14 13:08:10] defaultLogger.WARNING: File hash mismatch: OptionManager.php. Expected: 7fe21e217ff9687a541b1692ddf2e734bea58e99; Got: f0a2d9802f7f3a253e3a47c655fc7045476108d8 [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000342813019"}
[2021-01-14 13:08:10] defaultLogger.WARNING: File hash mismatch: session/templates/begin-session.php. Expected: bfd8e8626cb91618d5465f610a5133563440343f; Got: 263a331b623c0cb4af40c8dc6badd50ba2fe9422 [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000342813019"}
[2021-01-14 13:08:22] defaultLogger.WARNING: Application integrity check failed: One or more files failed signature validation [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000342813019"}
[2021-01-14 13:08:22] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000342813019"}
[2021-01-14 13:09:26] defaultLogger.INFO: Next upgrade step for 4.2.0 is : 4.2.3 [] {"url":"/churchcrm-4.2/v2/dashboard","remote_ip":"::1","correlation_id":"600034764f74c"}
[2021-01-14 13:09:27] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"600034779af9a"}
[2021-01-14 13:09:27] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210114-150822 [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"600034779af9a"}
[2021-01-14 13:09:27] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"600034779af9a"}
[2021-01-14 13:09:35] defaultLogger.INFO: Next upgrade step for 4.2.0 is : 4.2.3 [] {"url":"/churchcrm-4.2/GroupList.php","remote_ip":"::1","correlation_id":"6000347faf534"}
[2021-01-14 13:09:36] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"600034809eedf"}
[2021-01-14 13:09:36] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210114-150822 [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"600034809eedf"}
[2021-01-14 13:09:36] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"600034809eedf"}
[2021-01-14 13:09:40] defaultLogger.INFO: Next upgrade step for 4.2.0 is : 4.2.3 [] {"url":"/churchcrm-4.2/v2/calendar","remote_ip":"::1","correlation_id":"600034844d876"}
[2021-01-14 13:09:41] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"60003485b5697"}
[2021-01-14 13:09:41] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210114-150822 [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"60003485b5697"}
[2021-01-14 13:09:41] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"60003485b5697"}
[2021-01-14 13:12:27] defaultLogger.INFO: Next upgrade step for 4.2.0 is : 4.2.3 [] {"url":"/churchcrm-4.2/v2/calendar","remote_ip":"::1","correlation_id":"6000352b0b955"}
[2021-01-14 13:12:28] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000352cabb7e"}
[2021-01-14 13:12:28] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210114-150822 [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000352cabb7e"}
[2021-01-14 13:12:28] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000352cabb7e"}
[2021-01-14 13:12:36] defaultLogger.INFO: Next upgrade step for 4.2.0 is : 4.2.3 [] {"url":"/churchcrm-4.2/v2/calendar","remote_ip":"::1","correlation_id":"60003534913f3"}
[2021-01-14 13:12:37] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000353582284"}
[2021-01-14 13:12:37] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210114-150822 [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000353582284"}
[2021-01-14 13:12:37] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000353582284"}
[2021-01-14 13:13:03] defaultLogger.INFO: Next upgrade step for 4.2.0 is : 4.2.3 [] {"url":"/churchcrm-4.2/v2/family/2","remote_ip":"::1","correlation_id":"6000354fe0b1d"}
[2021-01-14 13:13:05] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"60003551bf3e6"}
[2021-01-14 13:13:05] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210114-150822 [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"60003551bf3e6"}
[2021-01-14 13:13:05] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"60003551bf3e6"}
[2021-01-14 13:13:29] defaultLogger.INFO: Next upgrade step for 4.2.0 is : 4.2.3 [] {"url":"/churchcrm-4.2/CanvassEditor.php?FamilyID=2&FYID=25&linkBack=v2/family/2","remote_ip":"::1","correlation_id":"60003569b0268"}
[2021-01-14 13:13:30] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000356a5d82a"}
[2021-01-14 13:13:30] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210114-150822 [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000356a5d82a"}
[2021-01-14 13:13:30] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000356a5d82a"}
[2021-01-14 13:13:55] defaultLogger.INFO: Next upgrade step for 4.2.0 is : 4.2.3 [] {"url":"/churchcrm-4.2/v2/calendar","remote_ip":"::1","correlation_id":"600035836f511"}
[2021-01-14 13:13:56] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"60003584ce463"}
[2021-01-14 13:13:56] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210114-150822 [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"60003584ce463"}
[2021-01-14 13:13:56] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"60003584ce463"}
[2021-01-14 13:14:12] defaultLogger.INFO: Next upgrade step for 4.2.0 is : 4.2.3 [] {"url":"/churchcrm-4.2/v2/calendar","remote_ip":"::1","correlation_id":"6000359497ec7"}
[2021-01-14 13:14:14] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"600035962fcf0"}
[2021-01-14 13:14:14] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210114-150822 [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"600035962fcf0"}
[2021-01-14 13:14:14] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"600035962fcf0"}
[2021-01-14 13:17:47] defaultLogger.INFO: Next upgrade step for 4.2.0 is : 4.2.3 [] {"url":"/churchcrm-4.2/v2/calendar","remote_ip":"::1","correlation_id":"6000366b1866d"}
[2021-01-14 13:17:53] defaultLogger.INFO: Next upgrade step for 4.2.0 is : 4.2.3 [] {"url":"/churchcrm-4.2/v2/calendar","remote_ip":"::1","correlation_id":"60003671028c9"}
[2021-01-14 13:17:54] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"600036725aa02"}
[2021-01-14 13:17:54] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210114-150822 [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"600036725aa02"}
[2021-01-14 13:17:54] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"600036725aa02"}
[2021-01-14 13:21:50] defaultLogger.INFO: Next upgrade step for 4.2.0 is : 4.2.3 [] {"url":"/churchcrm-4.2/v2/calendar","remote_ip":"::1","correlation_id":"6000375e008fb"}
[2021-01-14 13:21:51] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000375fa4fa0"}
[2021-01-14 13:21:51] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210114-150822 [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000375fa4fa0"}
[2021-01-14 13:21:51] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000375fa4fa0"}
[2021-01-14 13:38:48] defaultLogger.INFO: Next upgrade step for 4.2.0 is : 4.2.3 [] {"url":"/churchcrm-4.2/v2/calendar","remote_ip":"::1","correlation_id":"60003b587c041"}
[2021-01-14 13:38:50] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"60003b5a01329"}
[2021-01-14 13:38:50] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210114-150822 [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"60003b5a01329"}
[2021-01-14 13:38:50] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"60003b5a01329"}
[2021-01-14 14:01:23] defaultLogger.INFO: Next upgrade step for 4.2.0 is : 4.2.3 [] {"url":"/churchcrm-4.2/sundayschool/SundaySchoolDashboard.php","remote_ip":"::1","correlation_id":"600040a34441d"}
[2021-01-14 14:01:24] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"600040a42bf59"}
[2021-01-14 14:01:24] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210114-150822 [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"600040a42bf59"}
[2021-01-14 14:01:24] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"600040a42bf59"}
[2021-01-14 14:18:56] defaultLogger.INFO: Next upgrade step for 4.2.0 is : 4.2.3 [] {"url":"/churchcrm-4.2/SystemSettings.php","remote_ip":"::1","correlation_id":"600044c07e6ed"}
[2021-01-14 14:18:58] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"600044c23c892"}
[2021-01-14 14:18:58] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210114-150822 [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"600044c23c892"}
[2021-01-14 14:18:58] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"600044c23c892"}
[2021-01-14 14:22:22] defaultLogger.INFO: Next upgrade step for 4.2.0 is : 4.2.3 [] {"url":"/churchcrm-4.2/v2/dashboard","remote_ip":"::1","correlation_id":"6000458e729eb"}
[2021-01-14 14:22:23] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000458fdfa4c"}
[2021-01-14 14:22:23] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210114-150822 [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000458fdfa4c"}
[2021-01-14 14:22:23] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000458fdfa4c"}
[2021-01-14 14:25:22] defaultLogger.INFO: Next upgrade step for 4.2.0 is : 4.2.3 [] {"url":"/churchcrm-4.2/v2/dashboard","remote_ip":"::1","correlation_id":"60004642d35f9"}
[2021-01-14 14:25:24] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"600046440cc6a"}
[2021-01-14 14:25:24] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210114-150822 [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"600046440cc6a"}
[2021-01-14 14:25:24] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"600046440cc6a"}
[2021-01-14 14:29:15] defaultLogger.INFO: Next upgrade step for 4.2.0 is : 4.2.3 [] {"url":"/churchcrm-4.2/PersonEditor.php","remote_ip":"::1","correlation_id":"6000472b92586"}
[2021-01-14 14:29:16] defaultLogger.INFO: Next upgrade step for 4.2.0 is : 4.2.3 [] {"url":"/churchcrm-4.2/PeopleDashboard.php","remote_ip":"::1","correlation_id":"6000472c79e30"}
[2021-01-14 14:29:17] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000472d71073"}
[2021-01-14 14:29:17] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210114-150822 [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000472d71073"}
[2021-01-14 14:29:17] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000472d71073"}
[2021-01-14 14:29:22] defaultLogger.INFO: Next upgrade step for 4.2.0 is : 4.2.3 [] {"url":"/churchcrm-4.2/v2/people?familyActiveStatus=all","remote_ip":"::1","correlation_id":"6000473202467"}
[2021-01-14 14:29:23] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000473357817"}
[2021-01-14 14:29:23] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210114-150822 [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000473357817"}
[2021-01-14 14:29:23] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"6000473357817"}
[2021-01-14 14:30:07] defaultLogger.INFO: Next upgrade step for 4.2.0 is : 4.2.3 [] {"url":"/churchcrm-4.2/GroupList.php","remote_ip":"::1","correlation_id":"6000475fcfdf8"}
[2021-01-14 14:30:08] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"60004760d2e5e"}
[2021-01-14 14:30:08] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210114-150822 [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"60004760d2e5e"}
[2021-01-14 14:30:08] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"60004760d2e5e"}
[2021-01-14 14:31:31] defaultLogger.INFO: Next upgrade step for 4.2.0 is : 4.2.3 [] {"url":"/churchcrm-4.2/v2/dashboard","remote_ip":"::1","correlation_id":"600047b3310c9"}
[2021-01-14 14:31:32] defaultLogger.INFO: Starting background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"600047b46e1db"}
[2021-01-14 14:31:32] defaultLogger.INFO: Not starting application integrity check.  Last application integrity check run: 20210114-150822 [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"600047b46e1db"}
[2021-01-14 14:31:32] defaultLogger.INFO: Finished background job processing [] {"url":"/churchcrm-4.2/api/background/timerjobs","remote_ip":"::1","correlation_id":"600047b46e1db"}
